1664827145.93265,101.756097491901,69.7671050800119,0.169519901275635
1664827146.15471,101.543247427525,67.883988751061,0.166320085525513
1664827146.32423,100.166320727294,68.4282612262722,0.16225004196167
1664827146.49055,98.3373147936599,69.68769142216,0.157059907913208
1664827146.6528,98.759884674432,70.0058326564512,0.152930021286011
1664827146.80986,95.4469345552675,70.8068060112401,0.143929958343506
1664827146.96279,94.5106434875459,71.0486422651246,0.137210130691528
1664827147.10672,92.1720840067789,73.3388920197091,0.127359867095947
1664827147.24393,90.9855864549784,73.8371506399627,0.119600057601929
1664827147.37129,89.4503006940866,74.8411828183773,0.11506986618042
1664827147.49089,87.7855031536826,76.1096980922608,0.11270022392273
1664827147.60596,86.117004112065,78.7745850240063,0.113189935684204
1664827147.71866,84.3683573138517,79.3836419132185,0.113479852676392
1664827147.83185,84.3103219365882,80.5211172918989,0.113010168075562
1664827147.94533,84.4116179857327,81.2249279408499,0.112229824066162
1664827148.05834,81.5189224464482,83.7080353769086,0.113660097122192
1664827148.17057,82.9980013465198,83.9756641140693,0.114840030670166
1664827148.28423,81.1322699747629,84.1542306999605,0.110780000686646
1664827148.39907,79.6223377823185,85.3175417470561,0.113029956817627
1664827148.50985,78.4511501216371,85.5865838079181,0.115260124206543
1664827148.62288,77.3263499816046,86.5746519380794,0.113579988479614
1664827148.73814,75.9491882653074,87.4746846039772,0.113759994506836
1664827148.85172,75.0996105453777,87.6548551509005,0.114269971847534
1664827148.96548,73.8360970170815,88.6465275793486,0.113659858703613
1664827149.07975,72.3416395183154,89.4585264270047,0.115010023117065
1664827149.19341,71.4556355482436,89.6390116475584,0.114030122756958
1664827149.30842,69.3804813036107,90.1804959674396,0.114209890365601
1664827149.42245,67.3783564649187,91.7142057073031,0.115319967269897
1664827149.53666,68.2180310139474,90.8121801370406,0.11529016494751
1664827149.65198,66.7037534900346,91.7142057073031,0.114919900894165
1664827149.76727,65.686658167842,91.6240340114461,0.115279912948608
1664827149.88219,63.268627879717,91.8043689098597,0.115990161895752
1664827149.99747,63.2059160267155,91.8945231738284,0.113139867782593
1664827150.11346,63.01582655455,92.2550419476369,0.114720106124878
1664827150.2266,61.9772997641052,92.074803106192,0.114109992980957
1664827150.34132,61.7325150774006,92.6153821555296,0.115730047225952
1664827150.45543,59.0488297674672,90.9926317818227,0.115259885787964
1664827150.57116,57.4672185776453,91.0828504432102,0.115489959716797
1664827150.68642,59.0700653903413,92.1649278853911,0.113960027694702
1664827150.80191,59.3534865281163,90.9926317818227,0.11503005027771
1664827150.91587,57.9398917004768,90.6317123774472,0.115999937057495
1664827151.0309,57.7775789365207,91.5338542678284,0.115080118179321
1664827151.1469,58.4645826308547,90.8121801370406,0.113889932632446
1664827151.26198,57.9159989366818,90.5414735729953,0.114840030670166
1664827151.37587,57.1779503573293,91.2632712093138,0.115040063858032
1664827151.49071,57.3322114902389,90.270742831636,0.11381983757019
1664827151.60575,57.3707643494551,90,0.114910125732422
1664827151.71957,58.448445649842,90.8121801370406,0.113539934158325
1664827151.83448,57.6040693637753,91.0828504432102,0.115099906921387
1664827151.94802,57.9159989366818,90.9024081974055,0.109930038452148
1664827152.06312,55.0672714077688,90.9926317818227,0.114410161972046
1664827152.17305,57.7398740208434,89.8195040325604,0.114319801330566
1664827152.28746,57.8737354013813,90.4512320821219,0.113500118255615
1664827152.40178,57.9591381497744,90.4512320821219,0.115279912948608
1664827152.51528,57.784437948692,89.6390116475584,0.11244010925293
1664827152.63056,57.3758911936866,90.270742831636,0.114739894866943
1664827152.743,57.8886950175456,89.5487679178781,0.112780094146729
1664827152.85774,59.0646104575024,89.8195040325604,0.113669872283936
1664827152.97052,58.4805758479128,89.0073682181773,0.113720178604126
1664827153.08419,58.4331521726463,89.729257168364,0.115380048751831
1664827153.19791,59.6262918620372,90,0.115529775619507
1664827153.31329,59.3249970177296,89.2780519520572,0.115509986877441
1664827153.42882,58.1993277198193,89.0975918025945,0.115200042724609
1664827153.54433,58.4331521726463,90,0.112240076065063
1664827153.65953,58.9059194731602,89.729257168364,0.114120006561279
1664827153.77177,59.7655312739621,89.3682876225528,0.113460063934326
1664827153.88589,60.0230768888632,90.0902482076271,0.115079879760742
1664827153.99935,59.7773243077158,89.2780519520572,0.115250110626221
1664827154.11443,58.5501138390645,89.0073682181773,0.113179922103882
1664827154.22968,60.424900964459,90.0902482076271,0.113830089569092
1664827154.34286,60.1662177422605,89.9097517923729,0.115059852600098
1664827154.45669,60.118866642175,89.8195040325604,0.11382007598877
1664827154.57175,59.1423246753944,90.3609883524416,0.114439964294434
1664827154.68557,60.3974806174135,89.5487679178781,0.115129947662354
1664827154.80001,58.3551050907469,89.9097517923729,0.113340139389038
1664827154.91514,59.1423246753944,90.1804959674396,0.114840030670166
