[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63415527 0.08392334]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63464355 0.08398438]
[0.70184326 0.08654785]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63452148 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63452148 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63452148 0.08398438]
[0.63452148 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.63458252 0.08398438]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11557007]
[0.70574951 0.11557007]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70574951 0.11550903]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70257568 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08398438]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70269775 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08398438]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08398438]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.68261719 0.0397644 ]
[0.6829834  0.04016113]
[0.68585205 0.04052734]
[0.68286133 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.6897583  0.04101562]
[0.69824219 0.04214478]
[0.68286133 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[ 0.5501709  -0.22616577]
[ 0.60644531 -0.07199097]
[0.68444824 0.0402832 ]
[0.68395996 0.0402832 ]
[0.6842041 0.0402832]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.6829834  0.04016113]
[0.6829834  0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.0401001 ]
[0.68310547 0.0401001 ]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.6829834  0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68737793 0.04071045]
[0.68292236 0.0401001 ]
[0.68432617 0.0402832 ]
[0.68292236 0.04016113]
[0.68310547 0.04016113]
[0.68328857 0.04016113]
[0.68292236 0.04016113]
[0.68304443 0.0401001 ]
[0.68292236 0.04016113]
[0.68286133 0.04016113]
[0.68322754 0.04016113]
[0.6829834  0.04016113]
[0.68292236 0.04016113]
[0.68286133 0.04016113]
[0.68286133 0.0401001 ]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.6829834  0.04016113]
[0.68286133 0.0401001 ]
[0.68292236 0.04016113]
[0.6829834  0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.0401001 ]
[0.6829834  0.04016113]
[0.68292236 0.04016113]
[0.6831665  0.04016113]
[0.68292236 0.04016113]
[0.68463135 0.04034424]
[0.6829834  0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68286133 0.04016113]
[0.68292236 0.04016113]
[0.6829834  0.04016113]
[0.68292236 0.04016113]
[0.6842041 0.0402832]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68762207 0.04071045]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68286133 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.68292236 0.04016113]
[0.6829834  0.04016113]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70062256 0.08511353]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70239258 0.08392334]
[0.70239258 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
[0.70245361 0.08392334]
