-20,140,141.350017979,102.72225114,-31.1288136633429,137.879746672876,141.42135623731,98.130102354156
-20,160,169.596750453,100.054630189,-29.6094031023681,166.992038768735,161.245154965971,97.1250163489018
-20,180,186.462255693,99.7256376906,-31.4991485929849,183.782416014261,181.107702762748,96.3401917459099
-20,200,b,b,#VALUE!,#VALUE!,200.997512422418,95.7105931374996
-20,220,b,b,#VALUE!,#VALUE!,220.907220343745,95.1944289077348
-40,40,c,c,#VALUE!,#VALUE!,56.5685424949238,135
-40,60,c,c,#VALUE!,#VALUE!,72.1110255092798,123.69006752598
-40,80,a,a,#VALUE!,#VALUE!,89.4427190999916,116.565051177078
-40,100,105.641880162,117.109718659,-48.1405717519706,94.0355900473631,107.70329614269,111.801409486352
-40,120,126.237356805,114.131280966,-51.6094628890826,115.205614417932,126.491106406735,108.434948822922
