229.5127919911,69.6870763430964,70
227.5456207955,69.844292830286,70
226.6515151515,69.9158523747712,70
229.8593938624,69.6594081197022,70
228.492364532,69.7685902102814,70
230.0323596981,69.6456043764875,70
229.2429544387,69.7086233866104,70
228.5714114042,69.7622727922162,70
229.1836842802,69.7133570063805,70
227.1153005102,69.8787254331506,70
228.5667670683,69.7626439532014,70
229.3271191945,69.701902041679,70
227.4926746807,69.8485285783769,70
229.9702970297,69.6505570839537,70
231.2170354265,69.5511247727875,70
229.7195632855,69.670569225745,70
228.9900332226,69.7288249450793,70
229.0521696434,69.7238614505921,70
228.9625944828,69.7310168668155,70
229.0122237894,69.727052313695,70
230.1621315193,69.635249365361,70
229.5281179865,69.6858527089325,70
229.8888195268,69.6570595996155,70
229.594835966,69.6805261365865,70
231.5530190141,69.5243502211081,70
228.449057809,69.7720514919207,70
227.5461048763,69.8442541043193,70
230.9638593095,69.5713064182348,70
229.6331689701,69.6774659014157,70
229.9617885634,69.651236098356,70
229.6553385747,69.6756960914072,70
228.5364601981,69.7650660272175,70
227.4825788247,69.8493362835773,70
228.6149934811,69.7587899315805,70
228.2184205659,69.7904876654198,70
230.2718332022,69.6264968892405,70
230.0284308011,69.645917900011,70
229.5330792268,69.6854566053909,70
231.341274343,69.5412231032157,70
229.3893811205,69.6969302097472,70
228.6427027404,69.756575626101,70
230.4862774622,69.6093903980654,70
230.5275181724,69.6061009993853,70
228.8051173273,69.7435979732274,70
227.9326137144,69.8133397866641,70
229.2629903911,69.7070232762707,70
227.3635113904,69.858862727178,70
230.405066649,69.615868251601,70
226.0067637207,69.9674945701631,70
229.3655296478,69.6988347961755,70
229.9239646108,69.6542546928058,70
226.5298430666,69.9255953150545,70
228.8107204919,69.7431502930944,70
228.6272262027,69.7578123813394,70
229.6233251557,69.6782517504534,70
230.0873491946,69.6412163795826,70
229.1792930955,69.7137077202209,70
229.4959628826,69.6884200082402,70
227.7217601787,69.8302030998741,70
228.1333694605,69.7972873711025,70
228.9575780703,69.7314176054499,70
228.0735444331,69.80207063808,70
230.3401260906,69.6210486763265,70
230.8258608321,69.5823089890593,70
232.4112706074,69.4559975542668,70
229.3534013211,69.699803284175,70
230.1364728808,69.6372966628114,70
228.4359519726,69.7730990030892,70
230.3833754127,69.6175985625707,70
229.8512510475,69.6600580260762,70
165.5229346782,74.9514776011459,75
165.8107817998,74.9271476789644,75
165.5917566241,74.9456600206282,75
165.0845477678,74.9885420670166,75
164.5295861497,75.0354805132345,75
165.3063078907,74.9697912678944,75
164.3920891806,75.0471130407056,75
164.495460591,75.0383674917516,75
165.8473778308,74.9240548312635,75
164.5673915641,75.0322823117065,75
165.7136767318,74.9353547618742,75
167.1278825996,74.8158903199349,75
165.6007284602,74.9449016460234,75
165.6889426657,74.937445322787,75
165.6481641736,74.9408920699707,75
167.1460536773,74.8143561768397,75
164.1134385691,75.0706912097977,75
164.3039209594,75.0545728982219,75
165.573956792,74.9471646267758,75
165.3163519168,74.9689420767066,75
164.0580457194,75.0753789033977,75
165.9090463349,74.9188432260373,75
164.5860051486,75.0307077036916,75
164.7056770164,75.0205846506668,75
165.7932542535,74.928629018897,75
164.5566450089,75.0331914220487,75
165.0775375677,74.9891348625196,75
165.1810446836,74.9803824334182,75
165.9558331756,74.9148894355182,75
164.9354400473,75.0011515797074,75
165.7379297389,74.9333048994812,75
164.838916989,75.0093149627103,75
165.8398427905,74.9246916345011,75
166.956484951,74.8303621010201,75
165.3905892028,74.9626657482818,75
164.1085670785,75.0711034582164,75
164.1616197601,75.0666139737059,75
165.0850510897,74.9884995053073,75
164.5229790243,75.0360394616855,75
165.0853069116,74.9884778726024,75
163.7426010587,75.1020776060334,75
165.9128769455,74.9185195093141,75
164.3437069017,75.0512065724849,75
164.6085052017,75.028804351535,75
164.8093736989,75.0118136905342,75
