0.263111091,0.119
0.260975706,0.12
0.258693274,0.121
0.256358451,0.122
0.254089243,0.123
0.251722841,0.124
0.24937419,0.125
0.2470528,0.126
0.24465878,0.127
0.242313804,0.128
0.239910002,0.129
0.237530707,0.13
0.235125518,0.131
0.232688039,0.132
0.230273875,0.133
0.227907677,0.134
0.225489799,0.135
0.223030457,0.136
0.220571559,0.137
0.218061983,0.138
0.215614698,0.139
0.213077708,0.14
0.210542436,0.141
0.208046955,0.142
0.205484297,0.143
0.202980722,0.144
0.200377851,0.145
0.197815558,0.146
0.195238333,0.147
0.192636311,0.148
0.190010354,0.149
0.18740429,0.15
0.184767182,0.151
0.182113596,0.152
0.179522576,0.153
0.176805584,0.154
0.174096624,0.155
0.171432891,0.156
0.168650989,0.157
0.165936034,0.158
0.163212104,0.159
0.160421253,0.16
0.157648644,0.161
0.154847416,0.162
0.152044011,0.163
0.149223684,0.164
0.14638911,0.165
0.143512286,0.166
0.140649628,0.167
0.137818176,0.168
0.134900286,0.169
0.131965826,0.17
0.129034412,0.171
0.126103726,0.172
0.123143367,0.173
0.120237367,0.174
0.117276919,0.175
0.114244052,0.176
0.111246903,0.177
0.108206138,0.178
0.105180146,0.179
0.102163398,0.18
0.099091108,0.181
0.095981995,0.182
0.092896978,0.183
0.089826956,0.184
0.086615814,0.185
0.083450469,0.186
0.080280765,0.187
0.077024683,0.188
0.073813404,0.189
0.070570057,0.19
0.067308978,0.191
0.064039155,0.192
0.060730332,0.193
0.057406046,0.194
0.054073511,0.195
0.050747052,0.196
0.047336712,0.197
0.043905113,0.198
0.040514853,0.199
0.037085217,0.2
0.033654733,0.201
0.030135526,0.202
0.02662804,0.203
0.023114477,0.204
0.019553538,0.205
0.016037726,0.206
0.012439641,0.207
0.008834481,0.208
0.005220729,0.209
0.00159707,0.21
-0.002088542,0.211
-0.005761775,0.212
-0.009432389,0.213
-0.013177406,0.214
-0.016921286,0.215
-0.020736741,0.216
-0.024477,0.217
-0.028337476,0.218
-0.032157482,0.219
-0.036025749,0.22
-0.039927044,0.221
-0.043840207,0.222
-0.047784242,0.223
-0.051736339,0.224
-0.055734785,0.225
-0.059744888,0.226
-0.063797516,0.227
-0.067600127,0.228
-0.07168414,0.229
-0.075822645,0.23
-0.079954088,0.231
-0.084091958,0.232
-0.088313237,0.233
-0.092483177,0.234
-0.096734146,0.235
-0.10100625,0.236
-0.105362023,0.237
-0.109682577,0.238
-0.114031899,0.239
-0.118412947,0.24
-0.122850999,0.241
-0.127296462,0.242
-0.131773045,0.243
-0.136287113,0.244
-0.140813731,0.245
-0.14538431,0.246
-0.149995723,0.247
-0.154598808,0.248
-0.159232967,0.249
-0.163957375,0.25
-0.168642321,0.251
-0.173381112,0.252
-0.178145764,0.253
-0.182986231,0.254
-0.18782112,0.255
-0.192695557,0.256
-0.197598902,0.257
-0.202587156,0.258
-0.207561232,0.259
-0.212577105,0.26
-0.217616697,0.261
-0.222688589,0.262
-0.227811365,0.263
-0.23299535,0.264
-0.23819516,0.265
-0.243433577,0.266
-0.2487151,0.267
-0.254002958,0.268
-0.25933416,0.269
-0.264714749,0.27
-0.27012713,0.271
-0.275584426,0.272
-0.281126784,0.273
-0.286635995,0.274
-0.292183658,0.275
-0.297828845,0.276
-0.303504072,0.277
-0.30920304,0.278
-0.314912288,0.279
-0.320725724,0.28
-0.326562568,0.281
-0.332147967,0.282
-0.338061686,0.283
-0.344010953,0.284
-0.350013245,0.285
-0.356036408,0.286
-0.362099511,0.287
-0.368217684,0.288
-0.374361385,0.289
-0.380612455,0.29
-0.386832747,0.291
-0.393182591,0.292
-0.399511564,0.293
-0.405897891,0.294
-0.412394379,0.295
-0.418866653,0.296
-0.425417548,0.297
-0.432049668,0.298
-0.438667475,0.299
-0.445385009,0.3
-0.452128082,0.301
-0.458950228,0.302
-0.465769467,0.303
-0.472687087,0.304
-0.479640145,0.305
-0.486627843,0.306
-0.493745988,0.307
-0.500850509,0.308
-0.508059343,0.309
-0.515268094,0.31
-0.522520836,0.311
-0.529888809,0.312
-0.53728306,0.313
-0.544732908,0.314
-0.552226353,0.315
-0.559779558,0.316
-0.567445624,0.317
-0.575110885,0.318
-0.582878753,0.319
-0.590654643,0.32
-0.598661542,0.321
-0.606560931,0.322
-0.614524591,0.323
-0.622522176,0.324
-0.630597817,0.325
-0.638775588,0.326
-0.647005251,0.327
-0.655227328,0.328
-0.663671432,0.329
-0.672039674,0.33
-0.68045495,0.331
-0.689063816,0.332
-0.697626997,0.333
-0.706316449,0.334
-0.715038662,0.335
-0.723569847,0.336
-0.732450368,0.337
-0.741406393,0.338
-0.75041176,0.339
-0.759447631,0.34
-0.768613004,0.341
-0.777788036,0.342
-0.787075258,0.343
-0.796430524,0.344
-0.805845771,0.345
-0.815345315,0.346
-0.824894793,0.347
-0.834519451,0.348
-0.84418109,0.349
-0.853966302,0.35
-0.863802561,0.351
-0.873701757,0.352
-0.883717396,0.353
-0.893749405,0.354
-0.903947984,0.355
-0.914066845,0.356
-0.924338821,0.357
-0.934718711,0.358
-0.945124368,0.359
-0.955577394,0.36
-0.966173021,0.361
-0.976766667,0.362
-0.987522546,0.363
-0.998312726,0.364
-1.009110104,0.365
-1.020057627,0.366
-1.03112286,0.367
-1.042182039,0.368
-1.053265646,0.369
-1.064564019,0.37
-1.075804253,0.371
-1.087226996,0.372
-1.098658986,0.373
-1.110170193,0.374
-1.121761259,0.375
-1.133447162,0.376
-1.145105775,0.377
-1.156933398,0.378
-1.168772966,0.379
-1.180744181,0.38
-1.192709123,0.381
-1.204813626,0.382
-1.216915224,0.383
-1.22915339,0.384
-1.241444976,0.385
-1.25379317,0.386
-1.266230921,0.387
-1.278705247,0.388
-1.291226383,0.389
-1.303555713,0.39
-1.316062254,0.391
-1.328830771,0.392
-1.34164443,0.393
-1.354522993,0.394
-1.367450893,0.395
-1.380483243,0.396
-1.393436749,0.397
-1.406631544,0.398
-1.419771115,0.399
-1.433064034,0.4
-1.446320681,0.401
-1.459680632,0.402
-1.47307671,0.403
-1.486518565,0.404
-1.500076438,0.405
-1.513672048,0.406
-1.52727658,0.407
-1.540939845,0.408
-1.554679088,0.409
-1.568402357,0.41
-1.582262108,0.411
-1.596104528,0.412
-1.610040252,0.413
-1.624022755,0.414
-1.638012054,0.415
-1.652017383,0.416
-1.66610424,0.417
-1.680258659,0.418
-1.694426446,0.419
-1.708625931,0.42
-1.722878684,0.421
-1.737145706,0.422
-1.751453347,0.423
-1.765806329,0.424
-1.780183321,0.425
-1.794606245,0.426
-1.80900523,0.427
-1.823502694,0.428
-1.838042641,0.429
-1.852562533,0.43
-1.867179521,0.431
-1.881704112,0.432
-1.896346125,0.433
-1.911018226,0.434
-1.925659126,0.435
-1.940390093,0.436
-1.955131376,0.437
-1.969843992,0.438
-1.984594791,0.439
-1.999368476,0.44
-2.014294709,0.441
-2.029149569,0.442
-2.043956229,0.443
-2.058812002,0.444
-2.073389192,0.445
-2.08823974,0.446
-2.103172805,0.447
-2.11808599,0.448
-2.132999893,0.449
-2.147909962,0.45
-2.162919281,0.451
-2.177846521,0.452
-2.192771309,0.453
-2.207771876,0.454
-2.222764024,0.455
-2.237716691,0.456
-2.25271165,0.457
-2.267744208,0.458
-2.282789647,0.459
-2.297791283,0.46
-2.312829917,0.461
-2.327837041,0.462
-2.342944975,0.463
-2.358042705,0.464
-2.373079806,0.465
-2.388161979,0.466
-2.403219663,0.467
-2.418308858,0.468
-2.433365124,0.469
-2.448453006,0.47
-2.463721552,0.471
-2.478838937,0.472
-2.493945026,0.473
-2.509024476,0.474
-2.524173024,0.475
-2.539262632,0.476
-2.554366019,0.477
-2.569523077,0.478
-2.584607866,0.479
-2.599770957,0.48
-2.614890842,0.481
-2.630001458,0.482
-2.645139399,0.483
-2.660295803,0.484
-2.675427215,0.485
-2.690573277,0.486
-2.70571675,0.487
-2.720876326,0.488
-2.736034803,0.489
-2.751207716,0.49
-2.766355493,0.491
-2.781518505,0.492
-2.796700228,0.493
-2.811897983,0.494
-2.827119718,0.495
-2.842297611,0.496
-2.857460095,0.497
-2.872718883,0.498
-2.887761417,0.499
-2.903008932,0.5
-2.918201907,0.501
-2.933460704,0.502
-2.948667934,0.503
-2.963858053,0.504
-2.979099707,0.505
-2.994304972,0.506
-3.009553464,0.507
-3.024767429,0.508
-3.040027576,0.509
-3.055275907,0.51
-3.07050304,0.511
-3.085766769,0.512
-3.101001635,0.513
-3.116327416,0.514
-3.131529039,0.515
